#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
title_cardinal_albano_desc;This character has been appointed as Cardinal Bishop of the Suburbicarian Diocese of Albano by his Holyness the Pope. He is thus one of the Cardinal Electors of the Conclave.;;;;;;;;;;;;;x
title_cardinal_tusculum;Cardinal Bishop of Tusculum;;;;;;;;;;;;;x
title_cardinal_tusculum_desc;This character has been appointed as Cardinal Bishop of the Suburbicarian Diocese of Tusculum by his Holyness the Pope. He is thus one of the Cardinal Electors of the Conclave.;;;;;;;;;;;;;x
title_cardinal_ostia;Cardinal Bishop of Ostia;;;;;;;;;;;;;x
title_cardinal_ostia_desc;This character has been appointed as Cardinal Bishop of the Suburbicarian Diocese of Ostia by his Holyness the Pope. He is thus one of the Cardinal Electors of the Conclave.;;;;;;;;;;;;;x
title_cardinal_porto;Cardinal Bishop of Porto;;;;;;;;;;;;;x
title_cardinal_porto_desc;This character has been appointed as Cardinal Bishop of the Suburbicarian Diocese of Porto by his Holyness the Pope. He is thus one of the Cardinal Electors of the Conclave.;;;;;;;;;;;;;x
title_cardinal_palestrina;Cardinal Bishop of Palestrina;;;;;;;;;;;;;x
title_cardinal_palestrina_desc;This character has been appointed as Cardinal Bishop of the Suburbicarian Diocese of Palestrina by his Holyness the Pope. He is thus one of the Cardinal Electors of the Conclave.;;;;;;;;;;;;;x
title_cardinal_velletri;Cardinal Bishop of Velletri;;;;;;;;;;;;;x
title_cardinal_velletri_desc;This character has been appointed as Cardinal Bishop of the Suburbicarian Diocese of Velletri by his Holyness the Pope. He is thus one of the Cardinal Electors of the Conclave.;;;;;;;;;;;;;x
title_cardinal_deacon;Cardinal Deacon;;;;;;;;;;;;;x
title_cardinal_deacon_desc;This character has been appointed as one of the Seven Cardinal Deacons of the Roman Curia by his Holyness the Pope.;;;;;;;;;;;;;x
title_cardinal_protodeacon;Cardinal Protodeacon;;;;;;;;;;;;;x
title_cardinal_protodeacon_desc;This senior Cardinal Deacon has been appointed as Cardinal Protodeacon of the Roman Curia by his Holyness the Pope. He is going to be the one to announce the new Pope's name to the world after the end of a Conclave.;;;;;;;;;;;;;x
title_constable_tower_london;Constable of the Tower;;;;;;;;;;;;;x
title_constable_tower_london_desc;This character has been appointed as constable of the Tower of London by his liege the Monarch of England. The constable is in charge of the Tower when the King or Queen is away.;;;;;;;;;;;;;x
title_justiciar;Justiciar;;;;;;;;;;;;;x
title_justiciar_desk;This character has been appointed as justiciar by his liege. The justiciar is the highest judicial position in the realm.;;;;;;;;;;;;;x
title_dean_chapel_royal;Dean of the Chapel Royal;;;;;;;;;;;;;x
title_dean_chapel_royal_desc;This character has been appointed as Dean of the Chapel Royal by his liege. The Dean is in charge of the oversight and the smooth running of the kingdom's Chapel Royal.;;;;;;;;;;;;;x
title_rector_of_burgundy;Rector of Burgundy;Rector of Burgundy;Rector of Burgundy;;Rector of Burgundy;;;;;;;;;x
title_rector_of_burgundy_FOA;your serene highness;your serene highness;your serene highness;;your serene highness;;;;;;;;;x
title_rector_of_burgundy_desc;When William III, Count of Burgundy was assassinated in February 1127, King Lothar III supported the claims of William's uncle Duke Conrad of Zähringen to the countship and conferred on him the regal powers over Burgundy. Lacking a proper title, the Zähringer called themselves dukes and rectors of Burgundy, in order to gain the status of dukes of Burgundy. The Duchy of Burgundy was in fact a part of France, so the royal chancellory avoided the term and the effective power of the rector (in Roman law, a generic term for provincial governor) was restricted to the possessions of the Zähringer east of the Jura.;When William III, Count of Burgundy was assassinated in February 1127, King Lothar III supported the claims of William's uncle Duke Conrad of Zähringen to the countship and conferred on him the regal powers over Burgundy. Lacking a proper title, the Zähringer called themselves dukes and rectors of Burgundy, in order to gain the status of dukes of Burgundy. The Duchy of Burgundy was in fact a part of France, so the royal chancellory avoided the term and the effective power of the rector (in Roman law, a generic term for provincial governor) was restricted to the possessions of the Zähringer east of the Jura.;When William III, Count of Burgundy was assassinated in February 1127, King Lothar III supported the claims of William's uncle Duke Conrad of Zähringen to the countship and conferred on him the regal powers over Burgundy. Lacking a proper title, the Zähringer called themselves dukes and rectors of Burgundy, in order to gain the status of dukes of Burgundy. The Duchy of Burgundy was in fact a part of France, so the royal chancellory avoided the term and the effective power of the rector (in Roman law, a generic term for provincial governor) was restricted to the possessions of the Zähringer east of the Jura.;;When William III, Count of Burgundy was assassinated in February 1127, King Lothar III supported the claims of William's uncle Duke Conrad of Zähringen to the countship and conferred on him the regal powers over Burgundy. Lacking a proper title, the Zähringer called themselves dukes and rectors of Burgundy, in order to gain the status of dukes of Burgundy. The Duchy of Burgundy was in fact a part of France, so the royal chancellory avoided the term and the effective power of the rector (in Roman law, a generic term for provincial governor) was restricted to the possessions of the Zähringer east of the Jura.;;;;;;;;;x
title_king_of_romans;King of the Romans;King of the Romans;King of the Romans;;King of the Romans;;;;;;;;;x
title_king_of_romans_FOA;your imperial highness;your imperial highness;your imperial highness;;your imperial highness;;;;;;;;;x
title_king_of_romans_desc;The King of the Romans is the heir apparent to the Holy Roman Empire.;The King of the Romans is the heir apparent to the Holy Roman Empire.;The King of the Romans is the heir apparent to the Holy Roman Empire.;;The King of the Romans is the heir apparent to the Holy Roman Empire.;;;;;;;;;x
justiciar;Justiciar;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
