#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
title_dauphine_of_france_desc;Title bestowed upon the heir apparent ofthe kingdom ofFrance. The usages began in 1350(the king had aquired the title in 1349 from Humbert II who had sold the title along with his feudal estates) when Charles the 5th assumed the title, and ended in 1791(french revoultion), it did however reapear breifly during the short reign ofthe restored Bourbon monarchy(1824-1830);Title bestowed upon the heir apparent ofthe kingdom ofFrance. The usages began in 1350(the king had aquired the title in 1349 from Humbert II who had sold the title along with his feudal estates) when Charles the 5th assumed the title, and ended in 1791(french revoultion), it did however reapear breifly during the short reign ofthe restored Bourbon monarchy(1824-1830);Title bestowed upon the heir apparent ofthe kingdom ofFrance. The usages began in 1350(the king had aquired the title in 1349 from Humbert II who had sold the title along with his feudal estates) when Charles the 5th assumed the title, and ended in 1791(french revoultion), it did however reapear breifly during the short reign ofthe restored Bourbon monarchy(1824-1830);;Title bestowed upon the heir apparent ofthe kingdom ofFrance. The usages began in 1350(the king had aquired the title in 1349 from Humbert II who had sold the title along with his feudal estates) when Charles the 5th assumed the title, and ended in 1791(french revoultion), it did however reapear breifly during the short reign ofthe restored Bourbon monarchy(1824-1830);;;;;;;;;x
EF;Sun-King;Sun-King;Sun-King;;Sun-King;;;;;;;;;x
EF_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
EF_OF;Royaume of;Royaume of;Royaume of;;Royaume of;;;;;;;;;x
EN;Supreme Chief;Supreme Chief;Supreme Chief;;Supreme Chief;;;;;;;;;x
EN_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
EN_OF;Union of;Union of;Union of;;Union of;;;;;;;;;x
EP;Emperor;Emperor;Emperor;;Emperor;;;;;;;;;x
EP_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
EP_OF;Commonwealth of;Commonwealth of;Commonwealth of;;Commonwealth of;;;;;;;;;x
KINGEMPEROR;Megas Komnenos;Megas Komnenos;Megas Komnenos;;Megas Komnenos;;;;;;;;;x
KINGEMPEROR_FOA;Your Grace;Your Grace;Your Grace;;Your Grace;;;;;;;;;x
KINGEMPEROR_OF;Empire of;Empire of;Empire of;;Empire of;;;;;;;;;x
EI;Emperor;Emperor;Emperor;;Emperor;;;;;;;;;x
EI_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
EI_OF;Union of;Union of;Union of;;Union of;;;;;;;;;x
DM;Duke;Duke;Duke;;Duke;;;;;;;;;x
DM_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
DM_OF;Duchy of;Duchy of;Duchy of;;Duchy of;;;;;;;;;x
DB;Duke;Duke;Duke;;Duke;;;;;;;;;x
DB_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
DB_OF;Duchy of;Duchy of;Duchy of;;Duchy of;;;;;;;;;x
DESPOT;Despot;Despot;Despot;;Despot;;;;;;;;;x
DESPOT_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
DESPOT_OF;Despotate of;Despotate of;Despotate of;;Despotate of;;;;;;;;;x
FE;Archbishop;Archbishop;Archbishop;;Archbishop;;;;;;;;;x
FE_FOA;Your Holiness;Your Holiness;Your Holiness;;Your Holiness;;;;;;;;;x
FE_OF;Diocese of;Diocese of;Diocese of;;Diocese of;;;;;;;;;x
title_archchancellor_of_germany;Arch-Chancellor ofGermany;Arch-Chancellor ofGermany;Arch-Chancellor ofGermany;;Arch-Chancellor ofGermany;;;;;;;;;x
title_archchancellor_of_germany_FOA;Your Grace;Your Grace;Your Grace;;Your Grace;;;;;;;;;x
title_archchancellor_of_germany_desc;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofMainz was reserved the right to hold the Arch-Chancellery ofGermany;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofMainz was reserved the right to hold the Arch-Chancellery ofGermany;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofMainz was reserved the right to hold the Arch-Chancellery ofGermany;;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofMainz was reserved the right to hold the Arch-Chancellery ofGermany;;;;;;;;;x
title_archchancellor_of_burgundy;Arch-Chancellor ofBurgundy;Arch-Chancellor ofBurgundy;Arch-Chancellor ofBurgundy;;Arch-Chancellor ofBurgundy;;;;;;;;;x
title_archchancellor_of_burgundy_FOA;Your Grace;Your Grace;Your Grace;;Your Grace;;;;;;;;;x
title_archchancellor_of_burgundy_desc;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofTrier was reserved the right to hold the Arch-Chancellery ofBurgundy ;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofTrier was reserved the right to hold the Arch-Chancellery ofBurgundy ;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofTrier was reserved the right to hold the Arch-Chancellery ofBurgundy ;;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofTrier was reserved the right to hold the Arch-Chancellery ofBurgundy ;;;;;;;;;x
title_archchancellor_of_italy;Arch-Chancellor ofItaly;Arch-Chancellor ofItaly;Arch-Chancellor ofItaly;;Arch-Chancellor ofItaly;;;;;;;;;x
title_archchancellor_of_italy_FOA;Your Grace;Your Grace;Your Grace;;Your Grace;;;;;;;;;x
title_archchancellor_of_italy_desc;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofKöln  was reserved the right to hold the Arch-Chancellery ofItaly;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofKöln  was reserved the right to hold the Arch-Chancellery ofItaly;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofKöln  was reserved the right to hold the Arch-Chancellery ofItaly;;Among the high offices ofthe empire, the office as Arch-Chancellor was split into three, one for each ofthe clerigical electors. The Archbishop ofKöln  was reserved the right to hold the Arch-Chancellery ofItaly;;;;;;;;;x
title_archcupbearer_of_hre;Arch-Cupbearer;Arch-Cupbearer;Arch-Cupbearer;;Arch-Cupbearer;;;;;;;;;x
title_archcupbearer_of_hre_FOA;Your Serene Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
title_archcupbearer_of_hre_desc;The title ofArchcupbearer was reserved for the king ofBohemia, like most ofthe electors the king ofBohemia only assumed his responsibilties at the coronation ofthe emperor, where he unlike the other holders ofhigh offices did'nt beare any ofthe  the imperial regalia. Due to not carrying any ofthe regalia, the office ofArchcupbearer unlike the high offices didn't come with a augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofAlthann.;The title ofArchcupbearer was reserved for the king ofBohemia, like most ofthe electors the king ofBohemia only assumed his responsibilties at the coronation ofthe emperor, where he unlike the other holders ofhigh offices did'nt beare any ofthe  the imperial regalia. Due to not carrying any ofthe regalia, the office ofArchcupbearer unlike the high offices didn't come with a augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofAlthann.;The title ofArchcupbearer was reserved for the king ofBohemia, like most ofthe electors the king ofBohemia only assumed his responsibilties at the coronation ofthe emperor, where he unlike the other holders ofhigh offices did'nt beare any ofthe  the imperial regalia. Due to not carrying any ofthe regalia, the office ofArchcupbearer unlike the high offices didn't come with a augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofAlthann.;;The title ofArchcupbearer was reserved for the king ofBohemia, like most ofthe electors the king ofBohemia only assumed his responsibilties at the coronation ofthe emperor, where he unlike the other holders ofhigh offices did'nt beare any ofthe  the imperial regalia. Due to not carrying any ofthe regalia, the office ofArchcupbearer unlike the high offices didn't come with a augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofAlthann.;;;;;;;;;x
title_archsteward_of_hre;Arch-Steward;Arch-Steward;Arch-Steward;;Arch-Steward;;;;;;;;;x
title_archsteward_of_hre_FOA;Your Serene Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
title_archsteward_of_hre_desc;The title ofArchsteward was given to either the Duke ofBavaria or the count Palatine, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the golden orb. The golden orb was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofArchsteward, it was to be portrayed as a golden orb on a red field. The daily duties ofthe office was delegated to the count ofWaldburg.;The title ofArchsteward was given to either the Duke ofBavaria or the count Palatine, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the golden orb. The golden orb was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofArchsteward, it was to be portrayed as a golden orb on a red field. The daily duties ofthe office was delegated to the count ofWaldburg.;The title ofArchsteward was given to either the Duke ofBavaria or the count Palatine, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the golden orb. The golden orb was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofArchsteward, it was to be portrayed as a golden orb on a red field. The daily duties ofthe office was delegated to the count ofWaldburg.;;The title ofArchsteward was given to either the Duke ofBavaria or the count Palatine, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the golden orb. The golden orb was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofArchsteward, it was to be portrayed as a golden orb on a red field. The daily duties ofthe office was delegated to the count ofWaldburg.;;;;;;;;;x
title_archmarshal_of_hre;Arch-Marshall;Arch-Marshall;Arch-Marshall;;Arch-Marshall;;;;;;;;;x
title_archmarshal_of_hre_FOA;Your Serene Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
title_archmarshal_of_hre_desc;The title ofarchmarshal was given to the elector ofSaxony(firstly the duke ofSaxony, and after the dissultion ofthe old duchy the honor was granted to the duke ofSaxe-Wittenberg), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the sword. The sword was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchmarshal, it was to be portrayed as two crossed red swords on a black and white field. The daily duties ofthe office was delegated to the count ofPappenheim.;The title ofarchmarshal was given to the elector ofSaxony(firstly the duke ofSaxony, and after the dissultion ofthe old duchy the honor was granted to the duke ofSaxe-Wittenberg), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the sword. The sword was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchmarshal, it was to be portrayed as two crossed red swords on a black and white field. The daily duties ofthe office was delegated to the count ofPappenheim.;The title ofarchmarshal was given to the elector ofSaxony(firstly the duke ofSaxony, and after the dissultion ofthe old duchy the honor was granted to the duke ofSaxe-Wittenberg), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the sword. The sword was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchmarshal, it was to be portrayed as two crossed red swords on a black and white field. The daily duties ofthe office was delegated to the count ofPappenheim.;;The title ofarchmarshal was given to the elector ofSaxony(firstly the duke ofSaxony, and after the dissultion ofthe old duchy the honor was granted to the duke ofSaxe-Wittenberg), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the sword. The sword was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchmarshal, it was to be portrayed as two crossed red swords on a black and white field. The daily duties ofthe office was delegated to the count ofPappenheim.;;;;;;;;;x
title_archchamberlain_of_hre;Arch-Chamberlain;Arch-Chamberlain;Arch-Chamberlain;;Arch-Chamberlain;;;;;;;;;x
title_archchamberlain_of_hre_FOA;Your Serene Highness;Your Serene Highness;Your Serene Highness;;Your Serene Highness;;;;;;;;;x
title_archchamberlain_of_hre_desc;The title ofarchchamberlin was given to the margrave ofBrandenburg, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the scepter. The scepter was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchchamberlin, it was to be portrayed as a golden scepter on a blue field. The daily duties ofthe office was delegated to the count ofHohenzollern(you could say, it stayed in the family..).;The title ofarchchamberlin was given to the margrave ofBrandenburg, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the scepter. The scepter was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchchamberlin, it was to be portrayed as a golden scepter on a blue field. The daily duties ofthe office was delegated to the count ofHohenzollern(you could say, it stayed in the family..).;The title ofarchchamberlin was given to the margrave ofBrandenburg, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the scepter. The scepter was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchchamberlin, it was to be portrayed as a golden scepter on a blue field. The daily duties ofthe office was delegated to the count ofHohenzollern(you could say, it stayed in the family..).;;The title ofarchchamberlin was given to the margrave ofBrandenburg, like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the scepter. The scepter was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchchamberlin, it was to be portrayed as a golden scepter on a blue field. The daily duties ofthe office was delegated to the count ofHohenzollern(you could say, it stayed in the family..).;;;;;;;;;x
title_archtreasurer_of_hre;Arch-Treasurer;Arch-Treasurer;Arch-Treasurer;;Arch-Treasurer;;;;;;;;;x
title_archtreasurer_of_hre_FOA;Your Serene Highness;Your Serene Highness;Your Serene Highness;;Your Serene Highness;;;;;;;;;x
title_archtreasurer_of_hre_desc;The title ofarchtreasurer was given to the count Palatine in 1623 when the Duke ofBavaria replaced the count as Archsenechal(the title ofarchtreasurer had not exsisted before), when the Bavarian duke fell out offavour again the Count Palatine resumed the title ofArchsenchal and the duke ofHanover made the new archtreasurer(when the duke ofBavaria got reconciled the count reasumed the dignity ofArchtreasuer).  Like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the crown ofCharlemagne(Charlemagne never wore it as it was made several hundered years after his death). The crown was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchtreasurer, it was to be portrayed as a golden cown on a red field. The daily duties ofthe office was delegated to the count ofSinzendorf.;The title ofarchtreasurer was given to the count Palatine in 1623 when the Duke ofBavaria replaced the count as Archsenechal(the title ofarchtreasurer had not exsisted before), when the Bavarian duke fell out offavour again the Count Palatine resumed the title ofArchsenchal and the duke ofHanover made the new archtreasurer(when the duke ofBavaria got reconciled the count reasumed the dignity ofArchtreasuer).  Like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the crown ofCharlemagne(Charlemagne never wore it as it was made several hundered years after his death). The crown was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchtreasurer, it was to be portrayed as a golden cown on a red field. The daily duties ofthe office was delegated to the count ofSinzendorf.;The title ofarchtreasurer was given to the count Palatine in 1623 when the Duke ofBavaria replaced the count as Archsenechal(the title ofarchtreasurer had not exsisted before), when the Bavarian duke fell out offavour again the Count Palatine resumed the title ofArchsenchal and the duke ofHanover made the new archtreasurer(when the duke ofBavaria got reconciled the count reasumed the dignity ofArchtreasuer).  Like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the crown ofCharlemagne(Charlemagne never wore it as it was made several hundered years after his death). The crown was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchtreasurer, it was to be portrayed as a golden cown on a red field. The daily duties ofthe office was delegated to the count ofSinzendorf.;;The title ofarchtreasurer was given to the count Palatine in 1623 when the Duke ofBavaria replaced the count as Archsenechal(the title ofarchtreasurer had not exsisted before), when the Bavarian duke fell out offavour again the Count Palatine resumed the title ofArchsenchal and the duke ofHanover made the new archtreasurer(when the duke ofBavaria got reconciled the count reasumed the dignity ofArchtreasuer).  Like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, where he carried the crown ofCharlemagne(Charlemagne never wore it as it was made several hundered years after his death). The crown was also the augmentation(special symbol to be placed in the center ofthe coat ofarm) that came with the  office ofarchtreasurer, it was to be portrayed as a golden cown on a red field. The daily duties ofthe office was delegated to the count ofSinzendorf.;;;;;;;;;x
title_archbannerbearer_of_hre;Arch-Bannerbearer;Arch-Bannerbearer;Arch-Bannerbearer;;Arch-Bannerbearer;;;;;;;;;x
title_archbannerbearer_of_hre_FOA;Your Serene Highness;Your Serene Highness;Your Serene Highness;;Your Serene Highness;;;;;;;;;x
title_archbannerbearer_of_hre_desc;The title ofarchbannerbearer was given to the duke ofHanover when the Duke ofBavaria replaced the count Palatine as Archsenechal for the second time in 1718(the title ofarchbannerbearer had not exsisted before), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, but at this point there was nothing left to carry and the office didn't come with an augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofZeppelin-Aschhausen.;The title ofarchbannerbearer was given to the duke ofHanover when the Duke ofBavaria replaced the count Palatine as Archsenechal for the second time in 1718(the title ofarchbannerbearer had not exsisted before), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, but at this point there was nothing left to carry and the office didn't come with an augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofZeppelin-Aschhausen.;The title ofarchbannerbearer was given to the duke ofHanover when the Duke ofBavaria replaced the count Palatine as Archsenechal for the second time in 1718(the title ofarchbannerbearer had not exsisted before), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, but at this point there was nothing left to carry and the office didn't come with an augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofZeppelin-Aschhausen.;;The title ofarchbannerbearer was given to the duke ofHanover when the Duke ofBavaria replaced the count Palatine as Archsenechal for the second time in 1718(the title ofarchbannerbearer had not exsisted before), like most ofthe electors the holder only assumed his responsibilties at the coronation ofthe emperor, but at this point there was nothing left to carry and the office didn't come with an augmentation(special symbol to be placed in the center ofthe coat ofarm). The daily duties ofthe office was delegated to the count ofZeppelin-Aschhausen.;;;;;;;;;x
ADA;Archduke;Archduke;Archduke;;Archduke;;;;;;;;;x
ADA_female;Archduchess;Archduchess;Archduchess;;Archduchess;;;;;;;;;x
ADA_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
ADA_OF;Archduchy of;Archduchy of;Archduchy of;;Archduchy of;;;;;;;;;x
KINGCA_female;Duchess;Herzogin;Herzogin;;Herzogin;;;;;;;;;x
BURGRAVE;Burgrave;Burgrave;Burgrave;;Burgrave;;;;;;;;;x
BURGRAVE_female;Burgravine;Burgravine;Burgravine;;Burgravine;;;;;;;;;x
BURGRAVE_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
BURGRAVE_OF;Burgravate of;Burgravate of;Burgravate of;;Burgravate of;;;;;;;;;x
CPALATIN;Count Palatine;Count Palatine;Count Palatine;;Count Palatine;;;;;;;;;x
CPALATIN_FOA;your right honourableness;your right honourableness;your right honourableness;;your right honourableness;;;;;;;;;x
CPALATIN_OF;Palatinate of;Palatinate of;Palatinate of;;Palatinate of;;;;;;;;;x
GIUDICATO;Judge;Judge;Judge;;Judge;;;;;;;;;x
GIUDICATO_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
GIUDICATO_OF;Giudicato of;Giudicato of;Giudicato of;;Giudicato of;;;;;;;;;x
MARQUISATE;Marquis;Marquis;Marquis;;Marquis;;;;;;;;;x
MARQUISATE_female;Marquise;Marquise;Marquise;;Marquise;;;;;;;;;x
MARQUISATE_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
MARQUISATE_OF;Marquisate of;Marquisate of;Marquisate of;;Marquisate of;;;;;;;;;x
MARGRAVE;Margrave;Margrave;Margrave;;Margrave;;;;;;;;;x
MARGRAVE_female;Margravine;Margravine;Margravine;;Margravine;;;;;;;;;x
MARGRAVE_FOA;Your Most Honourable;Your Most Honourable;Your Most Honourable;;Your Most Honourable;;;;;;;;;x
MARGRAVE_OF;March of;March of;March of;;March of;;;;;;;;;x
LANDGRAVE;Landgrave;Landgrave;Landgrave;;Landgrave;;;;;;;;;x
LANDGRAVE_female;Landgravine;Landgravine;Landgravine;;Landgravine;;;;;;;;;x
LANDGRAVE_OF;Landgraviate of;Landgraviate of;Landgraviate of;;Landgraviate of;;;;;;;;;x
LANDGRAVE_FOA;Your Grace;Your Grace;Your Grace;;Your Grace;;;;;;;;;x
HANSE;Hochmeister;Hochmeister;Hochmeister;;Hochmeister;;;;;;;;;x
HANSE_female;Hochmeisterin;Hochmeisterin;Hochmeisterin;;Hochmeisterin;;;;;;;;;x
HANSE_title_ruler_consort_female;Our Lady;Our Lady;Our Lady;;Our Lady;;;;;;;;;x
HANSE_FOA;Your Grace;Votre Grace;Euer Gnaden;;Su Gracia;;;;;;;;;x
HANSE_OF;Hochmeister of;Hochmeister of;Hochmeister of;;Hochmeister of;;;;;;;;;x
Grand_duke;Grand Duke;Grand Duke;Grand Duke;;Grand Duke;;;;;;;;;x
Grand_duke_foa;Grand Duke;Grand Duke;Grand Duke;;Grand Duke;;;;;;;;;x
Grand_duchy_of;Grand Duchy of;Grand Duchy of;Grand Duchy of;;Grand Duchy of;;;;;;;;;x
title_female_child;Her Highness;Her Highness;Her Highness;;Her Highness;;;;;;;;;x
title_male_child;His Highness;His Highness;His Highness;;His Highness;;;;;;;;;x
LANDGRAAFSCHAP;Landgrave of;Landgrave of;Landgrave of;;Landgrave of;;;;;;;;;x
LANDGRAAFSCHAP_FOA;Your Highness;Your Highness;Your Highness;;Your Highness;;;;;;;;;x
LANDGRAAFSCHAP_OF;Landgraviate of;Landgraviate of;Landgraviate of;;Landgraviate of;;;;;;;;;x
VICOMTE;Viscount;Viscount;Viscount;;Viscount;;;;;;;;;x
VICOMTE_OF;Viscounty of;Viscount of;Viscount of;;Viscount of;;;;;;;;;x
VICOMTE_FOA;My Lord;My Lord;My Lord;;MyLord ;;;;;;;;;x
VICOMTE_female;Viscountess;Viscountess;Viscountess;;Viscountess;;;;;;;;;x
VICOMTE_title_ruler_consort;Viscount;Viscount;Viscount;;Viscount;;;;;;;;;x
VICOMTE_title_ruler_consort_female;Viscountess;Viscountess;Viscountess;;Viscountess;;;;;;;;;x
city_baron_occitan;Consul;Consul;Consul;;Consul;;;;;;;;;x
CAPITOUL;Capitol;Capitol;Capitol;;Capitol;;;;;;;;;x
CAPITOUL_FOA;Your Honor;Votre Honneur;Your Honor;;Your Honor;;;;;;;;;x
