#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_christian_horsemen_adj;Christian Horsemen;;;;;;;;;;;;;x
d_lombardy_knightly_union;Lombardy Knightly Union;;;;;;;;;;;;;x
d_lombardy_knightly_union_adj;Lombardy Knightly Union;;;;;;;;;;;;;x
d_horsemen_of_the_burning_stag;Horsemen of the Burning Stag;;;;;;;;;;;;;x
d_horsemen_of_the_burning_stag_adj;Horsemen of the Burning Stag;;;;;;;;;;;;;x
d_highland_band;Highland Band;;;;;;;;;;;;;x
d_highland_band_adj;Highland Band;;;;;;;;;;;;;x
d_neapolitan_company;Neapolitan Company;;;;;;;;;;;;;x
d_neapolitan_company_adj;Neapolitan Company;;;;;;;;;;;;;x
d_sicilian_company;Sicilian Company;;;;;;;;;;;;;x
d_sicilian_company_adj;Sicilian Company;;;;;;;;;;;;;x
d_lisboa_faithful;Lisboa Faithful;;;;;;;;;;;;;x
d_lisboa_faithful_adj;Lisboa Faithful;;;;;;;;;;;;;x
d_iberian_knights;Iberian Knights;;;;;;;;;;;;;x
d_iberian_knights_adj;Iberian Knights;;;;;;;;;;;;;x
d_castillian_band;Castillian Band;;;;;;;;;;;;;x
d_castillian_band_adj;Castillian Band;;;;;;;;;;;;;x
d_knights_of_al_andalus;Knights of Al-Andalus;;;;;;;;;;;;;x
d_knights_of_al_andalus_adj;Knights of Al-Andalus;;;;;;;;;;;;;x
d_plains_band;Plains Band;;;;;;;;;;;;;x
d_plains_band_adj;Plains Band;;;;;;;;;;;;;x
d_berber_camel_riders;Berber Camel Riders;;;;;;;;;;;;;x
d_berber_camel_riders_adj;Berber Camel Riders;;;;;;;;;;;;;x
d_maniots;Maniots;;;;;;;;;;;;;x
d_maniots_adj;Maniots;;;;;;;;;;;;;x
d_norman_armoured_horse_company;Norman Armoured Horse Company;;;;;;;;;;;;;x
d_norman_armoured_horse_company_adj;Norman Armoured Horse Company;;;;;;;;;;;;;x
d_disciples_of_johan;Disciples of Johan;;;;;;;;;;;;;x
d_disciples_of_johan_adj;Disciples of Johan;;;;;;;;;;;;;x
d_knights_of_the_wounded_boar;Knights of the Wounded Boar;;;;;;;;;;;;;x
d_knights_of_the_wounded_boar_adj;Knights of the Wounded Boar;;;;;;;;;;;;;x
d_retainers;Retainers;;;;;;;;;;;;;x
d_retainers_adj;Retainers;;;;;;;;;;;;;x
d_scarred_mountain;Black Mountain;;;;;;;;;;;;;x
d_scarred_mountain_adj;Black Mountain;;;;;;;;;;;;;x
d_ancient_spear;Ancient Spears;;;;;;;;;;;;;x
d_ancient_spear_adj;Ancient Spears;;;;;;;;;;;;;x
d_hillside_tribe;Hillside Tribe;;;;;;;;;;;;;x
d_hillside_tribe_adj;Hillside Tribe;;;;;;;;;;;;;x
d_minotaurs;Minotaurs;;;;;;;;;;;;;x
d_minotaurs_adj;Minotaurs;;;;;;;;;;;;;x
d_flaming_arrow;Flaming Arrow;;;;;;;;;;;;;x
d_flaming_arrow_adj;Flaming Arrow;;;;;;;;;;;;;x
d_armenian_band;Armenian Band;;;;;;;;;;;;;x
d_armenian_band_adj;Armenian Band;;;;;;;;;;;;;x
d_georgian_knights;Georgian Knights;;;;;;;;;;;;;x
d_georgian_knights_adj;Georgian Knights;;;;;;;;;;;;;x
d_free_knights_of_alania;Free Knights of Alania;;;;;;;;;;;;;x
d_free_knights_of_alania_adj;Free Knights of Alania;;;;;;;;;;;;;x
d_wandering_horsemen;Wandering Horsemen;;;;;;;;;;;;;x
d_wandering_horsemen_adj;Wandering Horsemen;;;;;;;;;;;;;x
d_sleeping_giant;Sleeping Giant;;;;;;;;;;;;;x
d_sleeping_giant_adj;Sleeping Giant;;;;;;;;;;;;;x
d_gallowglass_of_the_hebrides;Gallowglass of the Hebrides;;;;;;;;;;;;;x
d_gallowglass_of_the_hebrides_adj;Gallowglass of the Hebrides;;;;;;;;;;;;;x
d_kerns_of_connacht;Kerns of Connacht;;;;;;;;;;;;;x
d_kerns_of_connacht_adj;Kerns of Connacht;;;;;;;;;;;;;x
d_clan_sweeney;Clan Sweeney;;;;;;;;;;;;;x
d_clan_sweeney_adj;Clan Sweeney;;;;;;;;;;;;;x
d_clan_mccabe;Clan McCabe;;;;;;;;;;;;;x
d_clan_mccabe_adj;Clan McCabe;;;;;;;;;;;;;x
d_clan_macdonnell;Clan MacDonnell;;;;;;;;;;;;;x
d_clan_macdonnell_adj;Clan MacDonnell;;;;;;;;;;;;;x
d_knights_of_honour;Knights of the Badger;;;;;;;;;;;;;x
d_knights_of_honour_adj;Knights of the Badger;;;;;;;;;;;;;x
d_company_of_the_cat;Company of the Cat;;;;;;;;;;;;;x
d_company_of_the_cat_adj;Company of the Cat;;;;;;;;;;;;;x
d_cawing_cockerel;Cawing Crow;;;;;;;;;;;;;x
d_cawing_cockerel_adj;Cawing Crow;;;;;;;;;;;;;x
d_horsemen_of_the_nile;Horsemen of the Nile;;;;;;;;;;;;;x
d_horsemen_of_the_nile_adj;Horsemen of the Nile;;;;;;;;;;;;;x
d_brothers_of_the_sacred_heart;Brothers of the Sacred Heart;;;;;;;;;;;;;x
d_brothers_of_the_sacred_heart_adj;Brothers of the Sacred Heart;;;;;;;;;;;;;x
d_black_shirts;Black Bands;;;;;;;;;;;;;x
d_black_shirts_adj;Black Bands;;;;;;;;;;;;;x
d_horsemen_of_the_shifting_sand;Horsemen of the Shifting Sand;;;;;;;;;;;;;x
d_horsemen_of_the_shifting_sand_adj;Horsemen of the Shifting Sand;;;;;;;;;;;;;x
d_wall_of_spears;Wall of Spears;;;;;;;;;;;;;x
d_wall_of_spears_adj;Wall of Spears;;;;;;;;;;;;;x
d_guards_of_aleppo;Guards of Aleppo;;;;;;;;;;;;;x
d_guards_of_aleppo_adj;Guards of Aleppo;;;;;;;;;;;;;x
d_guards_of_baghdad;Guards of Baghdad;;;;;;;;;;;;;x
d_guards_of_baghdad_adj;Guards of Baghdad;;;;;;;;;;;;;x
d_screaming_skull;Screaming Skull;;;;;;;;;;;;;x
d_screaming_skull_adj;Screaming Skull;;;;;;;;;;;;;x
d_kurd_company;Kurd Company;;;;;;;;;;;;;x
d_kurd_company_adj;Kurd Company;;;;;;;;;;;;;x
d_turkmen_company;Turkmen Company;;;;;;;;;;;;;x
d_turkmen_company_adj;Turkmen Company;;;;;;;;;;;;;x
d_company_of_the_cauldron;Company of the Cauldron;;;;;;;;;;;;;x
d_company_of_the_cauldron_adj;Company of the Cauldron;;;;;;;;;;;;;x
d_berber_camel_raiders;Berber Camel Raiders;;;;;;;;;;;;;x
d_berber_camel_raiders_adj;Berber Camel Raiders;;;;;;;;;;;;;x
d_devout;Devout;;;;;;;;;;;;;x
d_devout_adj;Devout;;;;;;;;;;;;;x
d_horsemen_of_the_storm;Horsemen of the Storm;;;;;;;;;;;;;x
d_horsemen_of_the_storm_adj;Horsemen of the Storm;;;;;;;;;;;;;x
d_chariots_of_fire;Horsemen of the Ram;;;;;;;;;;;;;x
d_chariots_of_fire_adj;Horsemen of the Ram;;;;;;;;;;;;;x
d_golden_bow;Golden Bow;;;;;;;;;;;;;x
d_golden_bow_adj;Golden Bow;;;;;;;;;;;;;x
d_charging_bull;Charging Bull;;;;;;;;;;;;;x
d_charging_bull_adj;Charging Bull;;;;;;;;;;;;;x
d_great_wolverine;Great Wolverine;;;;;;;;;;;;;x
d_great_wolverine_adj;Great Wolverine;;;;;;;;;;;;;x
d_chosen;Chosen;;;;;;;;;;;;;x
d_chosen_adj;Chosen;;;;;;;;;;;;;x
d_falling_stone;Journeymen;;;;;;;;;;;;;x
d_falling_stone_adj;Journeymen;;;;;;;;;;;;;x
d_proud_kesterel;Proud Kesterel;;;;;;;;;;;;;x
d_proud_kesterel_adj;Proud Kesterel;;;;;;;;;;;;;x
d_ancient_cataphract_alliance;Ancient Cataphract Alliance;;;;;;;;;;;;;x
d_ancient_cataphract_alliance_adj;Ancient Cataphract Alliance;;;;;;;;;;;;;x
d_sweeping_scythe;Sweeping Scythe;;;;;;;;;;;;;x
d_sweeping_scythe_adj;Sweeping Scythe;;;;;;;;;;;;;x
d_brothers_of_the_sun;Brotherhood of the Sun;;;;;;;;;;;;;x
d_brothers_of_the_sun_adj;Brotherhood of the Sun;;;;;;;;;;;;;x
d_knights_of_the_fox;Knights of the Fox;;;;;;;;;;;;;x
d_knights_of_the_fox_adj;Knights of the Fox;;;;;;;;;;;;;x
d_knights_of_the_wooden_spoon;Knights of the Wooden Spoon;;;;;;;;;;;;;x
d_knights_of_the_wooden_spoon_adj;Knights of the Wooden Spoon;;;;;;;;;;;;;x
d_knights_of_the_breaking_dawn;Knights of the Breaking Dawn;;;;;;;;;;;;;x
d_knights_of_the_breaking_dawn_adj;Knights of the Breaking Dawn;;;;;;;;;;;;;x
d_knights_of_the_falling_star;Knights of the Sleeping Goat;;;;;;;;;;;;;x
d_knights_of_the_falling_star_adj;Knights of the Sleeping Goat;;;;;;;;;;;;;x
d_knights_of_the_fiery_heart;Knights of the Black Swan;;;;;;;;;;;;;x
d_knights_of_the_fiery_heart_adj;Knights of the Black Swan;;;;;;;;;;;;;x
d_horsemen_of_the_flying_stallion;Horsemen of the Flying Stallion;;;;;;;;;;;;;x
d_horsemen_of_the_flying_stallion_adj;Horsemen of the Flying Stallion;;;;;;;;;;;;;x
d_horsemen_of_the_smiling_elephant;Horsemen of the Smiling Elephant;;;;;;;;;;;;;x
d_horsemen_of_the_smiling_elephant_adj;Horsemen of the Smiling Elephant;;;;;;;;;;;;;x
d_horsemen_of_the_beating_drum;Horsemen of Autumn;;;;;;;;;;;;;x
d_horsemen_of_the_beating_drum_adj;Horsemen of Autumn;;;;;;;;;;;;;x
d_horsemen_of_the_serpent;Horsemen of the Vine;;;;;;;;;;;;;x
d_horsemen_of_the_serpent_adj;Horsemen of the Vine;;;;;;;;;;;;;x
d_band_of_the_snake;Band of the Snake;;;;;;;;;;;;;x
d_band_of_the_snake_adj;Band of the Snake;;;;;;;;;;;;;x
d_red_band;Red Band;;;;;;;;;;;;;x
d_red_band_adj;Red Band;;;;;;;;;;;;;x
d_company_of_the_roaring_lion;Company of the Hyena;;;;;;;;;;;;;x
d_company_of_the_roaring_lion_adj;Company of the Hyena;;;;;;;;;;;;;x
d_company_of_the_cheetah;Company of the Cheetah;;;;;;;;;;;;;x
d_company_of_the_cheetah_adj;Company of the Cheetah;;;;;;;;;;;;;x
d_roaming_camel_riders;Roaming Camel Riders;;;;;;;;;;;;;x
d_roaming_camel_riders_adj;Roaming Camel Riders;;;;;;;;;;;;;x
d_brave_ones;Brave Few;;;;;;;;;;;;;x
d_brave_ones_adj;Brave Few;;;;;;;;;;;;;x
d_band_of_skulls;Band of Skulls;;;;;;;;;;;;;x
d_band_of_skulls_adj;Band of Skulls;;;;;;;;;;;;;x
d_brothers_of_islam;Brothers of Islam;;;;;;;;;;;;;x
d_brothers_of_islam_adj;Brothers of Islam;;;;;;;;;;;;;x
d_winds_of_the_east;Winds of the East;;;;;;;;;;;;;x
d_winds_of_the_east_adj;Winds of the East;;;;;;;;;;;;;x
d_wroth_of_tengri;Wroth of Tengri;;;;;;;;;;;;;x
d_wroth_of_tengri_adj;Wroth of Tengri;;;;;;;;;;;;;x
d_coming_storm;Coming Storm;;;;;;;;;;;;;x
d_coming_storm_adj;Coming Storm;;;;;;;;;;;;;x
nm_vasterbotten_seidmann_company;Vasterbotten Seidmenn;;;;;;;;;;;;;x
nm_vasterbotten_seidmann_company_adj;Seidmenn;;;;;;;;;;;;;x
nm_nordland_seidmann_company;Nordland Seidmenn;;;;;;;;;;;;;x
nm_nordland_seidmann_company_adj;Seidmenn;;;;;;;;;;;;;x
nm_finnmark_viking_company;Finnmarkian Viking Raiders;;;;;;;;;;;;;x
nm_finnmark_viking_company_adj;Vikings;;;;;;;;;;;;;x
nm_uppland_viking_company;Upplandian Viking Raiders;;;;;;;;;;;;;x
nm_uppland_viking_company_adj;Vikings;;;;;;;;;;;;;x
nm_uppland_berserker_company;Berserkers;;;;;;;;;;;;;x
nm_uppland_berserker_company_adj;Berserkers;;;;;;;;;;;;;x
MERC_SEIDMANN;Seidmann;;;;;;;;;;;;;x
MERC_SEIDMANN_FOA;Seidmann;;;;;;;;;;;;;x
MERC_BERSERKER;Berserker;;;;;;;;;;;;;x
MERC_BERSERKER_FOA;Berserker;;;;;;;;;;;;;x
MERC_VIKING;Høvding;;;;;;;;;;;;;x
MERC_VIKING_FOA;Høvding;;;;;;;;;;;;;x
d_ulfheonar;Úlfhéðnar;Úlfhéðnar;Úlfhéðnar;;Úlfhéðnar;;;;;;;;;x
d_ulfheonar_adj;Úlfhéðnar;Úlfhéðnar;Úlfhéðnar;;Úlfhéðnar;;;;;;;;;x
d_devotees_of_the_true_prophet;Devotees of the True Prophet;Dévôts du Vrai Prophète;Anhänger des Wahren Propheten;;;;;;;;;;;x
d_devotees_of_the_true_prophet_adj;Devotees of the True Prophet;Dévôts du Vrai Prophète;Anhänger des Wahren Propheten;;;;;;;;;;;x
d_guardians_of_the_sacred_flame;Guardians of the Sacred Flame;Gardiens de la Flamme Sacrée;Wächter der Heiligen Flamme;;;;;;;;;;;x
d_guardians_of_the_sacred_flame_adj;Guardians of the Sacred Flame;Gardiens de la Flamme Sacrée;Wächter der Heiligen Flamme;;;;;;;;;;;x
d_disciples_of_the_old_gods;Disciples of the Old Gods;Disciples des Anciens Dieux;Apostel der Alten Götter;;;;;;;;;;;x
d_disciples_of_the_old_gods_adj;Disciples of the Old Gods;Disciples des Anciens Dieux;Apostel der Alten Götter;;;;;;;;;;;x
d_great_host;Great Host;Grand Hôte;Großer Gastgeber;;;;;;;;;;;x
d_great_host_adj;Great Host;Grand Hôte;Großer Gastgeber;;;;;;;;;;;x
d_order_of_santiago;Order of Santiago;Ordre de Santiago;Orden von Santiago;;;;;;;;;;;x
d_order_of_santiago_adj;Santiago;;Santiagisch;;;;;;;;;;;x
d_livonian_order;Livonian Order;Ordre de Livonie;Livonischer Orden;;;;;;;;;;;x
d_livonian_order_adj;Livonian;Livonien;Livonisch;;;;;;;;;;;x
d_ghazi_sunni;Ghazi Sunni;Ghazi Sunni;Ghazi Sunni;;Ghazi Sunni;;;;;;;;;x
d_ghazi_shiite;Ghazi Shiite;Ghazi Shiite;Ghazi Shiite;;Ghazi Shiite;;;;;;;;;x
d_bear_warriors;Bear Warriors;Bear Warriors;Bear Warriors;;Bear Warriors;;;;;;;;;x
d_melachim;Melachim;Melachim;Melachim;;Melachim;;;;;;;;;x
d_druze_shields;Druze Shields;Druze Shields;Druze Shields;;Druze Shields;;;;;;;;;x
d_band_of_the_brave;The brave band;The brave band;The brave band;;The brave band;;;;;;;;;x
d_band_of_the_brave_adj;The brave band;The brave band;The brave band;;The brave band;;;;;;;;;x
d_band_of_the_red;Floti hinn rauði ;Floti hinn rauði ;Floti hinn rauði ;;Floti hinn rauði ;;;;;;;;;x
d_band_of_the_red_adj;Floti hinn rauði ;Floti hinn rauði ;Floti hinn rauði ;;Floti hinn rauði ;;;;;;;;;x
d_jomsvikinger;Jómsvíkingar;Jómsvíkingar;Jómsvíkingar;;Jómsvíkingar;;;;;;;;;x
d_jomsvikinger_adj;Jómsvíkingar;Jómsvíkingar;Jómsvíkingar;;Jómsvíkingar;;;;;;;;;x
d_black_gang;Arumer Zwarte Hoop;Arumer Zwarte Hoop;Arumer Zwarte Hoop;;Arumer Zwarte Hoop;;;;;;;;;x
d_black_gang_adj;Arumer Zwarte Hoop;Arumer Zwarte Hoop;Arumer Zwarte Hoop;;Arumer Zwarte Hoop;;;;;;;;;x
d_dove_company;Compagnia della Colomba;Compagnia della Colomba;Compagnia della Colomba;;Compagnia della Colomba;;;;;;;;;x
d_dove_company_adj;Compagnia della Colomba;Compagnia della Colomba;Compagnia della Colomba;;Compagnia della Colomba;;;;;;;;;x
d_ulfhedar;Úlfhéðnar;Úlfhéðnar;Úlfhéðnar;;Úlfhéðnar;;;;;;;;;x
d_ulfhedar_adj;Úlfhéðnar;Úlfhéðnar;Úlfhéðnar;;Úlfhéðnar;;;;;;;;;x
d_valr;Valr;Valr;Valr;;Valr;;;;;;;;;x
d_valr_adj;Valr;Valr;Valr;;Valr;;;;;;;;;x
#Sjómenninir;;;;;;;;;;;;;;
#Title;;;;;;;;;;;;;;
DROTTINN;Drottin;Drottin;Drottin;;Drottin;;;;;;;;;x
Styrimadur;Styrimaðr;Styrimaðr;Styrimaðr;;Styrimaðr;;;;;;;;;x
VENTURECAPTAIN;Capitano di ventura;Capitano di ventura;Capitano di ventura;;Capitano di ventura;;;;;;;;;x
