#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_A_NEW_KING_DESC;Edward the Confessor, King of England, has died and left no clear heir: William, the Duke of Normandy, and Harald, the King of Norway, both claim the throne. In the meanwhile, the Witan meets to select a new king: mindful of the looming foreign threats, they by-pass the King's young grand-nephew, Eadgar the Ætheling, and instead crown Harold Godwinson, Earl of Wessex and the most powerful among the Saxon lords.  Harold inherits a kingdom riven with dissent and threatened with invasion: will he be able to defend his crown?;Edward the Confessor, King of England, has died and left no clear heir: William, the Duke of Normandy, and Harald, the King of Norway, both claim the throne. In the meanwhile, the Witan meets to select a new king: mindful of the looming foreign threats, they by-pass the King's young grand-nephew, Eadgar the Ætheling, and instead crown Harold Godwinson, Earl of Wessex and the most powerful among the Saxon lords.  Harold inherits a kingdom riven with dissent and threatened with invasion: will he be able to defend his crown?;Edward the Confessor, King of England, has died and left no clear heir: William, the Duke of Normandy, and Harald, the King of Norway, both claim the throne. In the meanwhile, the Witan meets to select a new king: mindful of the looming foreign threats, they by-pass the King's young grand-nephew, Eadgar the Ætheling, and instead crown Harold Godwinson, Earl of Wessex and the most powerful among the Saxon lords.  Harold inherits a kingdom riven with dissent and threatened with invasion: will he be able to defend his crown?;;Edward the Confessor, King of England, has died and left no clear heir: William, the Duke of Normandy, and Harald, the King of Norway, both claim the throne. In the meanwhile, the Witan meets to select a new king: mindful of the looming foreign threats, they by-pass the King's young grand-nephew, Eadgar the Ætheling, and instead crown Harold Godwinson, Earl of Wessex and the most powerful among the Saxon lords.  Harold inherits a kingdom riven with dissent and threatened with invasion: will he be able to defend his crown?;;;;;;;;;x
BM_SCOURGE_OF_GOD;Scourge of God;Scourge of God;Scourge of God;;Scourge of God;;;;;;;;;x
BM_SCOURGE_OF_GOD_DESC;From the East they came, ruthless and without mercy: strange men, dressed in exotic armor and speaking in guttural tongues that none understood. Rumors carried across the Silk Road and the Indian Ocean have told of how Genghis Khan and his invincible Mongol hordes shattered the greatest empires of the known world, from Cathay to Persia. Though Genghis Khan is now dead, the sons and grandsons of Genghis intend to continue his conquests. They have their eyes upon Europe and the rest of the Middle East, and the entire world may be united under the banner of Genghis... if his descendants do not end up fighting among themselves, that is. Perhaps the end of days has finally come at last, a punishment for the sins of the wicked... or perhaps this is God’s greatest test yet for the faithful.; ; ;; ;;;;;;;;;x
BM_OSMANS_DREAM;Osman's Dream;Osman's Dream;Osman's Dream;;Osman's Dream;;;;;;;;;x
BM_OSMANS_DREAM_DESC;With the breakup of the Sultanate of the Rum and the decline of the Byzantine Empire, several warlords in Anatolia seek fame and glory in the ensuing power vacuum. Foremost among them is Osman, a pious and brave man. According to a dream he had many, many years ago, some say that great things will be in store for Osman and his dynasty, and that they might even conquer great Constantinople one day. But the journey to Constantinople won’t be easy, and the Byzantine Empire, which has resisted attack after attack for almost a thousand years, will not go down without a fight.; ; ;; ;;;;;;;;;x
BM_KHITAN;The Khitan;The Khitan;The Khitan;;The Khitan;;;;;;;;;x
BM_KHITAN_DESC;For more than two centuries, the Khitan were the rightful rulers of northern China, perfectly balancing their traditional, nomadic way of life, and the urbane, sophisticated culture of their Chinese subjects. However, overthrown by their Jurchen vassals in the early years of the 12th century, remnants of the once-great Khitan have fled to Central Asia, where they seek to re-create their imperial splendor. Having just defeated the once-mighty Kara-Khanids and the Seljuks, the Khitan now have a foothold in the region. Will they continue their conquests, spreading their Sinicized nomadic culture and their Buddhist faith, or will they settle down, content with re-creating their Chinese empire in Central Asia? All that is certain, however, is that the Khitan are not the first horde to appear suddenly from the far east, nor will they be the last.;For more than two centuries, the Khitan were the rightful rulers of northern China, perfectly balancing their traditional, nomadic way of life, and the urbane, sophisticated culture of their Chinese subjects. However, overthrown by their Jurchen vassals in the early years of the 12th century, remnants of the once-great Khitan have fled to Central Asia, where they seek to re-create their imperial splendor. Having just defeated the once-mighty Kara-Khanids and the Seljuks, the Khitannow have a foothold in the region. Will they continue their conquests, spreading their Sinicized nomadic culture and their Buddhist faith, or will they settle down, content with re-creating their Chinese empire in Central Asia? All that is certain, however, is that the Khitan are not the first horde to appear suddenly from the far east, nor will they be the last.;For more than two centuries, the Khitan were the rightful rulers of northern China, perfectly balancing their traditional, nomadic way of life, and the urbane, sophisticated culture of their Chinese subjects. However, overthrown by their Jurchen vassals in the early years of the 12th century, remnants of the once-great Khitan have fled to Central Asia, where they seek to re-create their imperial splendor. Having just defeated the once-mighty Kara-Khanids and the Seljuks, the Khitannow have a foothold in the region. Will they continue their conquests, spreading their Sinicized nomadic culture and their Buddhist faith, or will they settle down, content with re-creating their Chinese empire in Central Asia? All that is certain, however, is that the Khitan are not the first horde to appear suddenly from the far east, nor will they be the last.;;For more than two centuries, the Khitan were the rightful rulers of northern China, perfectly balancing their traditional, nomadic way of life, and the urbane, sophisticated culture of their Chinese subjects. However, overthrown by their Jurchen vassals in the early years of the 12th century, remnants of the once-great Khitan have fled to Central Asia, where they seek to re-create their imperial splendor. Having just defeated the once-mighty Kara-Khanids and the Seljuks, the Khitannow have a foothold in the region. Will they continue their conquests, spreading their Sinicized nomadic culture and their Buddhist faith, or will they settle down, content with re-creating their Chinese empire in Central Asia? All that is certain, however, is that the Khitan are not the first horde to appear suddenly from the far east, nor will they be the last.;;;;;;;;;x
BM_HUNGARY;Hungary-Croatia;;;;;;;;;;;;;x
BM_HUNGARY_DESC;The death of the Ilyena Árpád, the childless Queen of Croatia, passes her Kingdom on to her brother László, King of Hungary. The union of Hungary-Croatia brings strength to the Magyars, but will László and this new-formed Baltic union be able to stand the test of time?;;;;;;;;;;;;;x
BM_THE_ISLES;King of Dublin and the Isles;;;;;;;;;;;;;x
BM_THE_ISLES_DESC;Gudrød Crovan, of both Norwegian and Irish descent, has finally succeeded in expanding his Kingdom of Mann and the Isles to include his birthright, the Kingdom of Dublin. The day of the Norwegian conquerors is over, dead with the failure of Harald Hårdråde at Stamford Bridge, but Gudrød Crovan is not Norwegian. He is half the blood of conquerors and half Irishman. From his foothold in Dublin, can he expand and proclaim himself Ard Rí ua Éire, or will Malcolm Dunkeld of Scotland contest him for the lands he believes are his own birthright?;;;;;;;;;;;;;x
BM_NORWAY_1;The Collapse of the Isles;;;;;;;;;;;;;x
BM_NORWAY_1_DESC;The Kingdom that Gudrød Crovan worked his entire life to create is no more. Dead of the plague, Gudrød's Kingdom has fractured. While King Magnus III of Norway has reasserted hegemony over much of Gudrød's old land, Galloway and Dublin have both declared independence from the Norwegian King. The north of Albion lies in flux: will Magnus be able to avenge his defeated grandfather the Hårdråde and terrorise the shores of Albion once again, or will Edgar, the young King of Scotland, be able to use this transition to his advantage?;;;;;;;;;;;;;x
BM_EDGE_OF_KNIFE;The Edge of the Knife;;;;;;;;;;;;;x
BM_EDGE_OF_KNIFE_DESC;The Western World stands upon the edge of a knife. In Iberia, the Almoravid Sultanate is nearing total victory, with Alfonso of Castille-León barely holding on to the north of España, and the Kingdom of Aragón-Navarra and the Duchy of Barcelona barely surviving at the French border. Across the Mediterranean, although the Komnenos do well against the Turk, Sultan Kilij Arslan still holds much of Anatolia under his grasp, and looks with greedy eyes toward the independent Duchy of Armenia Minor. Iberia or Anatolia, Castille or Byzantium: will the heathens succeed in breaking the iron walls of Christianity and finally breech the interior of Europe?;;;;;;;;;;;;;x
BM_ANTIOCH;The First Crusade;;;;;;;;;;;;;x
BM_ANTIOCH_DESC;In the aftermath of the First Crusade, the Levant is a divided land. In the north, the Principalities of Antioch and Edessa vie for superiority, both against the Muslims and each other. The Prince of Antioch, Bohemond, is in constant contention with Thoros, the Orthodox Duke of Armenia Minor, whose lands he has usurped. To the south, the infant Kingdom of Jerusalem is balanced against the weakened Fatimid Caliphate, the large Emirate of Damascus, and myriad minor sheikhs dividing it from the Princes to the north. Can the Catholics hold, or will another Crusade need to be called to secure the existance of a Catholic Holy Land?;;;;;;;;;;;;;x
BM_JERUSALEM;Jerusalem at its Height;;;;;;;;;;;;;x
BM_JERUSALEM_DESC;Jerusalem stands at its highest point. The Principality of Antioch has been absorbed and the Kingdom has expanded inland, toward the Sinai peninsula and Damascus. Although Jerusalem's size and strength goes a long way to secure Catholic dominance in the Levant, everything is far from guarenteed. Damascus and Aleppo still stand as guards against the massive Seljuk Sultanate to the East, and the Fatimid Caliph smarts over the losses Egypt suffered during the First Crusade. Jerusalem has many enemies, and few friends. Will the Levant be Catholic, Shia, or Sunni?;;;;;;;;;;;;;x
BM_POMERANIA;A Catholic Pommerania;;;;;;;;;;;;;x
BM_POMERANIA_DESC;The pious Ratibor I of Pommerania has declared himself independent of the Kingdom of Poland and converted to Catholicism. Aside from weakening Poland, Ratibor's actions are totally unexpected. The Pommeranian people flock to his banner, and the sky is his limit. Ratibor seeks nothing less than to craft a Kingdom from the ashes of the pagans around him.;;;;;;;;;;;;;x
BM_SERBIA;Fall of the Komnenoi;;;;;;;;;;;;;x
BM_SERBIA_DESC;"The Komnenoi have fallen from the Imperial Throne, and chaos reigns in the Byzantium. The newly-formed Kingdoms of Serbia and Bulgaria have declared their independence from the Byzantine crown, the Seljuk Sultans of Rum press against the Empire's restored borders in Anatolia, and an independent Belá III rules in Hungary-Croatia. All of Manuel Komnenos's dreams have come to naught,"" but this is a time of opportunity, for those wise enough to see it. Alexios Komnenos"", infant son of Manuel, rules in Trebizond. If he can gather support enough to press his claim on Byzantium, the young Komnenos can work to restore the golden age his father's untimely death brought to a close.";;;;;;;;;;;;;x
BM_IBERIA;The Iberian Campaign;;;;;;;;;;;;;x
BM_IBERIA_DESC;Iberia is balanced between the Muslims and Christians. In the north the Catholics divide the land between five Kingdoms: Portugal, León, Castille, Navarra, and Aragón. To the south, the Muslims are unified under the powerful Almohad Sultanate. Is this a time of opportunity and growth for the Christians, or has the Almohad Sultan amassed enough power to finally breach Europe proper?;;;;;;;;;;;;;x
BM_ARMENIA;The Kingdom of Armenia;;;;;;;;;;;;;x
BM_ARMENIA_DESC;Levon I has proclaimed the Kingdom of Armenia, birthed from the Duchy of Armenia Minor. Surrounded by Muslims as this new-found Kingdom is it is doubtful that it will survive long enough--or grow large enough--to be worthy of that name… but who knows? Perhaps Levon has seen what other men cannot.;;;;;;;;;;;;;x
BM_GENGHIS_KHAN;Genghis Khan;;;;;;;;;;;;;x
BM_GENGHIS_KHAN_DESC;The Mongol horde has arrived, the mythic Genghis Khan himself at its head. How will the world fare against such brute strength?;;;;;;;;;;;;;x
BM_TURMOIL_IN_THE_EAST;Turmoil in the East;;;;;;;;;;;;;x
BM_TURMOIL_IN_THE_EAST_DESC;The Fourth Crusade has left Byzantium crippled, and its prior vassal states do not fare much better. Three powerful Dukes vie for control of Greece proper, and only one of them are Greek. The hatred between the Latin and Byzantine Empires has not abated,  but neither has progress been made toward discovering the final victor in their struggle. Glory and titles are there, for a man--or woman--strong enough to seize them.;;;;;;;;;;;;;x
BM_FRACTURE;The Fall of Rûm;;;;;;;;;;;;;x
BM_FRACTURE_DESC;Plagued by the Mongols to the east and decadence within itself, the Sultanate of Rûm has collapsed. In its place a half-dozen Sultans have risen, all claiming to be Rûm's true successor. The Byzantine Empire, labored and barely standing, has recovered Constantinople, but its strength to do more than that is in question. Many other lords and lands have interest in the east, not to mention Naples and the still-warring Dukes in Greece, but regardless of if it is desired, this is one man's time. A great nation must rise from the ashes of Rûm--or Byzantium--and whoever succeeds in unifying the disparate peoples of the Aegean shall have power enough to challenge the gateguard of Europe, Hungary.;;;;;;;;;;;;;x
BM_SWEDEN;Magnus IV;;;;;;;;;;;;;x
BM_SWEDEN_DESC;"Magnus IV, by election King of Sweden and by birthright King of Norway, has temporarily united much of Scandinavia under his rule. Unless Magnus proves to be an exceptional King it is unlikely that the union will live beyond him,"" but there are those who whisper of an Empire of the North, with Magnus I at its head….";;;;;;;;;;;;;x
BM_ITALY;The Italian Campaign;;;;;;;;;;;;;x
BM_ITALY_DESC;The Holy Roman Empire is in decline, and Italy has finally been completely freed from its grasp. Dukes war with counts, mayors with Doges. Who will unite Italy--or will Italy be united at all?;;;;;;;;;;;;;x
BM_SALADIN;Saladin;;;;;;;;;;;;;x
BM_SALADIN_DESC;Saladin, a Kurdish Sunni Muslim, has usurped the Sultanate of Egypt from the Shia Fatimids, turning his back on his benefactor Nur ad-Din, Emir of Aleppo, and causing great tension in the Crusader States. Although Saladin is likely to be preoccupied for a time with the Emir of Aleppo, not to mention his own Shia subjects, it is only a matter of time until the holy warrior turns his eyes toward the states of Jerusalem and Antioch….;;;;;;;;;;;;;x
BM_ANARCHY;The Anarchy;;;;;;;;;;;;;x
BM_ANARCHY_DESC;The Anarchy was a period of early English history in which the dynasty of the Norman conqueror William broke down and was replaced by the half-cadet, half-bastard house of Plantagenet. It began when the second Norman King of England, Henry I, died without legitimate issue. Although Henry attempted to place his daughter Matilda on the throne, the lords of England would not have it. In his daughter's place, a male descendent of William through the female line, Stephen de Blois, was declared king. Support for Stephen was not absolute, however, and there were many loyalists who sided with Matilda in the succession. Matilda herself was married to the bastard son of King Foulque of Jerusalem, Geoffrey of Anjou, later to be known as Geoffrey Plantagenet. Geoffrey has managed to conquer Normandy in her name, and the succession crisis between the powerful vassal and the weak King Stephen of England appars to be inevitable.;;;;;;;;;;;;;x
BM_LITHUANIA;Lithuania Converts!;;;;;;;;;;;;;x
BM_LITHUANIA_DESC;In the face of Teuton invaders on one side and the Golden Horde on the other, the people of Lithuania have seen fit to unite in common cause--survival. Although under their first kings they maintained Romuvan sympathies, the new King, Vaisvilkas Gediminaitis, has seen the writing on the wall. He has converted to Orthodoxy to foster better relations between the other realms that have become the inadvertant gateguards of Europe, the Kings of Poland, Hungary, Bulgaria, and the Grand Duke of Novgorod. Although Vaisvilkas's realm is small for the moment, his timely conversion to Christianity buys him time and potential support from other Christian rulers.  If he can gain that support and use it to hold of the Mongol horde, the ambitious young King of Lithuania might well be able to recover some of his ancestral lands lost to the Teuton knights….;;;;;;;;;;;;;x
BM_HABSBURG;The Habsburgs;;;;;;;;;;;;;x
BM_HABSBURG_DESC;Rudolf von Habsburg, current Holy Roman Emperor, has put down Ottokar II of Bohemia, his only rival for the Imperial throne. With Ottokar's defeat much of his lands have defaulted back to the crown, including the duchy of Österreich, which Rudolf has entrusted to his son, Albricht. Although the succession is secure and a new age has begun with the Habsburg control of Österreich, not all is well in the Empire. The Kingdom of Sicily has broken out of the firm control that Frederick Barbarossa held it with, and has even begun expanding, conquering much of the coast of Greece and even the Duchy of Provence. Inspired by the succession crisis and Sicily's success, many small states of northern Italy have declared independence. History calls the Habsburgs one of the most succesful houses of the Medieval period, but now they face the potential collapse of the Empire's control of the Italian peninsula. Stop the collapse, for the glory of the House of Habsburg!;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
